Year,Team,Conf_x,AdjEM,AdjO,AdjD,AdjT,SOSEM,SOSO,SOSD,Conf_y,BPI(O),BPI(D),W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,PASE
2019,Rutgers,B10,8.76,105.6,96.8,67.7,10.22,109.2,99.0,Big Ten,0.6,4.7,14.0,17.0,67.9,68.8,-0.87,9.76,1.9,6.99,8.89,-0.1425438596491227
2019,Providence,BE,8.65,105.0,96.3,67.9,6.14,108.5,102.4,Big East,1.1,5.1,18.0,16.0,71.4,69.8,1.59,6.71,2.33,5.97,8.29,-0.0055668016194331
2019,East Tennessee St.,SC,8.48,109.9,101.4,67.2,-1.29,105.4,106.6,Southern,3.8,2.7,24.0,10.0,79.6,69.7,9.88,-1.79,2.75,2.46,5.21,-0.067251461988304
2019,Oregon St.,P12,8.33,111.7,103.4,65.7,3.33,105.5,102.1,Pac-12,4.7,0.5,18.0,13.0,73.4,69.8,3.55,4.29,4.0,3.84,7.84,-0.2675438596491227
2019,USC,P12,8.25,109.8,101.5,69.6,3.68,105.6,101.9,Pac-12,4.1,1.4,16.0,17.0,76.3,73.0,3.27,4.96,7.48,0.75,8.23,-0.0921052631578946
2019,Oklahoma St.,B12,8.16,109.5,101.3,66.1,13.12,110.4,97.3,Big 12,2.4,1.6,12.0,20.0,68.1,71.5,-3.44,11.53,2.63,5.46,8.09,-0.0118421052631578
2019,Illinois,B10,7.97,109.1,101.1,70.6,12.16,109.6,97.5,Big Ten,2.5,2.4,12.0,21.0,72.7,75.2,-2.58,11.53,7.87,1.08,8.95,-0.3028947368421052
2019,Davidson,A10,7.78,108.2,100.4,64.7,0.66,104.6,103.9,A 10,3.1,2.7,24.0,10.0,70.9,65.6,5.29,1.96,-0.23,6.61,6.38,-0.0424641148325358
2019,BYU,WCC,7.72,112.0,104.3,70.9,2.93,106.0,103.1,WCC,4.7,0.1,19.0,13.0,79.0,76.1,2.84,3.31,9.44,-3.29,6.15,-0.3578216374269005
2019,UNC Greensboro,SC,7.63,106.4,98.8,67.8,-0.37,105.7,106.0,Southern,2.0,3.7,29.0,7.0,76.1,67.9,8.19,-0.9,0.27,3.81,4.08,-0.1463815789473683
2019,St. John's,BE,7.61,108.6,101.0,70.8,5.0,106.9,101.9,Big East,4.0,2.3,21.0,13.0,77.1,74.8,2.38,5.5,7.7,0.18,7.88,-0.3402255639097744
2019,Northeastern,CAA,7.59,111.0,103.4,66.2,-0.63,106.3,106.9,CAA,5.1,-0.1,23.0,11.0,75.4,70.8,4.65,-0.7,2.73,1.22,3.95,-0.1611842105263157
2019,San Diego,WCC,7.58,105.9,98.3,66.9,3.27,106.1,102.8,WCC,1.9,3.3,21.0,15.0,72.0,68.2,3.78,3.61,1.44,4.68,6.12,-0.0219298245614034
2019,Texas A&M,SEC,7.49,107.2,99.7,67.4,9.37,109.0,99.7,SEC,1.9,2.4,14.0,18.0,70.4,71.8,-1.38,8.59,2.33,4.89,7.21,0.0532894736842105
2019,South Dakota St.,Sum,7.46,112.7,105.3,71.0,-5.84,102.5,108.3,Summit,6.0,-0.4,24.0,9.0,84.5,73.5,11.03,-4.74,9.32,-3.4,5.92,-0.331578947368421
2019,Hofstra,CAA,7.37,116.4,109.0,67.5,-5.59,102.4,108.0,CAA,8.6,-2.3,27.0,8.0,83.4,72.9,10.46,-4.53,8.65,-3.97,4.68,-0.200657894736842
2019,Arizona,P12,7.35,105.5,98.2,66.7,5.62,107.8,102.2,Pac-12,1.2,3.6,17.0,15.0,70.9,68.9,2.0,6.32,1.36,6.97,8.32,-0.1994969040247677
2019,West Virginia,B12,7.15,109.8,102.7,70.6,11.6,109.4,97.8,Big 12,3.9,1.2,15.0,21.0,73.8,77.4,-3.64,10.57,7.97,-1.03,6.94,0.1641081871345029
2019,Northern Kentucky,Horz,7.14,109.4,102.3,68.2,-3.37,103.6,107.0,Horizon,2.8,2.1,26.0,9.0,78.5,68.9,9.63,-2.39,3.55,1.11,4.67,-0.0855263157894736
2019,Notre Dame,ACC,6.95,108.0,101.1,65.2,7.73,108.0,100.3,ACC,2.8,2.0,14.0,19.0,68.7,69.0,-0.3,8.28,1.29,6.68,7.97,-0.0560941828254847
2019,Connecticut,Amer,6.78,109.0,102.2,68.6,3.79,105.6,101.8,American,3.1,1.4,16.0,17.0,73.8,71.3,2.48,4.32,5.25,1.56,6.81,0.384725400457666
2019,South Florida,Amer,6.63,102.6,95.9,67.5,0.44,104.9,104.4,American,-1.1,4.6,24.0,14.0,72.4,67.2,5.24,1.69,0.11,5.85,5.96,0.2543859649122807
2019,Georgetown,BE,6.45,108.9,102.5,71.9,4.98,107.7,102.7,Big East,3.3,1.4,19.0,14.0,79.5,78.1,1.48,5.31,10.12,-3.32,6.8,-0.0852272727272726
2019,Pittsburgh,ACC,6.35,104.9,98.5,67.0,6.77,107.7,101.0,ACC,0.2,4.5,14.0,19.0,69.9,68.7,1.18,6.69,1.42,6.46,7.88,-0.4253289473684211
2019,UCLA,P12,6.34,109.0,102.7,72.5,5.61,107.8,102.2,Pac-12,3.3,0.7,17.0,16.0,78.2,77.8,0.39,6.78,9.53,-2.36,7.17,0.3679511278195489
2019,Georgia Southern,SB,6.33,108.5,102.2,73.2,0.77,105.5,104.7,Sun Belt,3.4,0.8,21.0,12.0,82.6,75.4,7.18,0.13,8.18,-4.44,3.75,-0.0921052631578947
2019,Utah Valley,WAC,6.22,108.5,102.3,68.8,-2.03,103.9,105.9,WAC,2.7,-0.3,25.0,10.0,77.1,70.7,6.37,-2.3,2.89,0.11,3.0,
2019,Bowling Green,MAC,6.04,108.4,102.3,70.5,1.13,105.3,104.2,MAC,1.4,1.1,22.0,12.0,78.5,73.4,5.06,0.86,5.04,-0.8,4.24,
2019,Saint Louis,A10,6.02,102.2,96.2,66.4,0.49,104.4,103.9,A 10,-1.0,5.5,23.0,13.0,66.6,63.8,2.83,2.23,-3.11,8.17,5.06,-0.1299342105263158
2019,SMU,Amer,5.98,112.7,106.7,65.0,3.48,105.3,101.8,American,5.4,-1.0,15.0,17.0,72.0,70.3,1.69,4.12,2.81,3.0,5.81,-0.5223684210526315
2019,Akron,MAC,5.87,100.0,94.1,66.2,1.16,105.4,104.3,MAC,-2.7,5.8,17.0,16.0,68.8,63.8,4.97,1.09,-4.44,9.3,4.86,-0.2355263157894736
2019,Utah,P12,5.85,114.8,108.9,66.4,4.8,106.1,101.3,Pac-12,5.7,-2.8,17.0,14.0,75.6,74.5,1.03,5.1,6.54,-0.41,6.13,0.1813322368421052
2019,Jacksonville St.,OVC,5.81,105.4,99.6,67.6,-4.25,102.2,106.5,OVC,0.4,2.9,24.0,9.0,78.0,69.2,8.82,-5.47,-0.16,1.76,1.59,-0.0921052631578947
2019,Grand Canyon,WAC,5.49,107.6,102.1,67.8,-0.81,104.1,104.9,WAC,1.9,1.5,20.0,14.0,75.3,69.2,6.09,-1.49,1.95,1.89,3.85,-0.1249999999999999
2019,Stanford,P12,5.47,103.7,98.2,69.9,4.39,106.8,102.4,Pac-12,-0.7,3.8,15.0,16.0,72.7,71.8,0.9,5.13,2.57,3.46,6.03,-0.2652138157894737
2019,Old Dominion,CUSA,5.45,101.4,96.0,64.5,-2.15,102.5,104.7,C-USA,-1.9,5.5,26.0,9.0,65.7,60.8,4.91,-1.18,-5.84,9.58,3.74,-0.0999999999999999
2019,Harvard,Ivy,5.32,105.7,100.4,67.3,2.5,105.4,102.9,Ivy,0.8,2.6,19.0,12.0,71.7,70.1,1.55,0.66,-0.35,2.21,1.86,0.1463815789473684
2019,Georgia Tech,ACC,5.26,101.7,96.5,66.8,8.04,107.7,99.7,ACC,-2.1,5.9,14.0,18.0,65.3,66.6,-1.22,8.15,-1.73,8.66,6.93,0.170641447368421
2019,Western Kentucky,CUSA,5.2,105.1,99.9,67.7,1.26,104.1,102.8,C-USA,0.5,2.6,20.0,14.0,71.4,69.3,2.18,0.96,0.98,2.16,3.14,0.2900219298245614
2019,Wright St.,Horz,5.02,107.1,102.0,65.2,-1.35,105.1,106.5,Horizon,1.3,1.7,21.0,14.0,73.2,67.6,5.6,-0.89,-1.01,4.3,3.29,0.1677631578947369
2019,DePaul,BE,5.02,111.7,106.7,70.1,3.33,105.6,102.3,Big East,4.4,-1.0,19.0,17.0,78.4,76.4,1.94,4.05,8.11,-2.12,6.0,-0.0694444444444444
2019,Tulsa,Amer,4.94,105.4,100.4,68.8,3.45,105.8,102.4,American,0.9,2.0,18.0,14.0,71.8,71.0,0.78,3.86,2.48,2.16,4.65,0.2527412280701754
2019,Southern Miss,CUSA,4.93,107.1,102.2,64.8,0.02,103.4,103.4,C-USA,1.3,1.1,20.0,13.0,72.5,65.5,7.03,-0.83,-2.13,4.7,2.58,-0.4868421052631579
2019,St. Bonaventure,A10,4.92,102.1,97.2,64.0,-0.36,103.4,103.8,A 10,-1.2,4.8,18.0,16.0,66.2,63.1,3.09,0.25,-4.33,7.66,3.34,-0.2203947368421052
2019,Radford,BSth,4.88,109.3,104.4,64.4,-0.84,104.5,105.3,Big South,2.7,-0.5,22.0,11.0,73.9,68.1,5.85,-1.95,-1.1,2.38,1.28,0.3267543859649123
2019,Charleston,CAA,4.87,108.5,103.7,65.4,-3.87,104.9,108.8,CAA,2.8,0.2,24.0,9.0,74.3,68.6,5.7,-2.95,-0.61,2.97,2.36,-0.4188596491228069
2019,Georgia St.,SB,4.85,107.7,102.8,70.0,1.09,105.2,104.1,Sun Belt,2.9,0.7,24.0,10.0,76.4,73.3,3.15,0.65,3.57,-1.13,2.44,0.1567982456140351
2019,San Diego St.,MWC,4.83,103.9,99.0,66.7,1.2,105.3,104.1,Mountain West,0.6,3.4,21.0,13.0,71.7,67.4,4.29,2.47,-0.75,6.04,5.29,-0.3989661654135338
2019,Colgate,Pat,4.6,110.5,105.9,66.4,-3.83,102.4,106.3,Patriot,3.5,-1.0,24.0,11.0,75.7,70.2,5.43,-3.83,1.82,-0.59,1.23,-0.0855263157894736
2019,Boston College,ACC,4.52,107.2,102.7,67.3,6.58,107.3,100.7,ACC,2.2,1.1,14.0,17.0,70.8,72.8,-1.94,7.76,3.42,2.41,5.83,0.1710526315789473
2019,Austin Peay,OVC,4.29,111.1,106.8,69.0,-3.6,103.3,106.9,OVC,4.3,-0.3,22.0,11.0,82.2,73.1,9.06,-4.41,4.22,-3.63,0.59,0.068421052631579
2019,Central Michigan,MAC,4.27,110.4,106.1,71.3,-0.39,103.7,104.1,MAC,3.3,-2.1,23.0,12.0,82.7,76.9,5.89,-0.34,8.12,-5.33,2.79,0.0592105263157894
2019,Penn,Ivy,4.21,104.1,99.9,66.9,0.03,103.6,103.5,Ivy,0.2,2.9,19.0,12.0,72.6,68.3,4.29,-0.76,-0.73,2.77,2.04,-0.235323886639676
2019,Loyola Chicago,MVC,4.18,104.2,100.0,62.7,-1.58,102.5,104.1,MVC,0.3,2.9,20.0,14.0,65.6,60.8,4.85,-0.16,-5.41,9.41,3.99,1.1430921052631575
2019,Georgia,SEC,4.13,106.1,102.0,68.4,8.92,109.1,100.1,SEC,0.6,2.1,11.0,21.0,71.1,73.9,-2.81,8.12,2.73,2.58,5.31,-0.506578947368421
2019,Ball St.,MAC,3.91,102.5,98.6,70.3,1.65,105.0,103.4,MAC,0.4,2.5,16.0,17.0,75.1,71.6,3.52,1.21,2.85,0.55,3.39,0.0866228070175438
2019,Loyola Marymount,WCC,3.84,103.6,99.8,62.7,0.1,104.3,104.2,WCC,-0.5,2.9,22.0,12.0,67.0,62.5,4.5,0.9,-6.45,9.38,2.93,0.75
2019,Drake,MVC,3.76,106.5,102.8,69.3,-1.58,102.4,104.0,MVC,1.2,1.0,24.0,10.0,75.4,70.2,5.18,-0.66,3.85,-1.33,2.52,-0.4122807017543859
2019,Northern Illinois,MAC,3.72,109.0,105.3,65.9,1.49,104.7,103.2,MAC,1.6,-0.7,17.0,17.0,73.7,71.0,2.74,1.11,1.5,1.07,2.58,-0.200657894736842
2019,Montana,BSky,3.53,107.4,103.9,66.9,-6.07,102.4,108.4,Big Sky,2.5,0.6,26.0,9.0,76.1,68.5,7.66,-5.05,0.45,1.05,1.5,-0.0610047846889951
2019,Texas St.,SB,3.53,102.4,98.8,65.1,-3.08,103.4,106.5,Sun Belt,-0.9,4.0,24.0,10.0,72.6,64.8,7.82,-3.0,-4.8,6.34,1.54,-0.0493421052631578
2019,Boise St.,MWC,3.13,107.4,104.2,65.5,0.09,104.0,103.9,Mountain West,2.4,0.1,13.0,20.0,71.6,68.6,3.06,1.08,0.74,2.88,3.61,-0.3223684210526314
2019,Louisiana Monroe,SB,2.9,112.5,109.6,66.3,-2.39,103.4,105.8,Sun Belt,5.0,-3.6,19.0,16.0,79.2,75.3,3.89,-1.96,4.03,-3.22,0.81,-0.1425438596491227
2019,Louisiana Tech,CUSA,2.88,105.0,102.1,65.4,-2.19,102.1,104.3,C-USA,0.6,0.8,20.0,13.0,72.3,67.7,4.58,-2.31,-1.77,2.72,0.95,0.1661184210526316
2019,Rhode Island,A10,2.44,103.8,101.4,67.5,0.51,103.1,102.6,A 10,-0.1,2.6,18.0,15.0,69.5,67.8,1.64,1.19,0.08,2.75,2.83,0.481203007518797
2019,Kent St.,MAC,2.38,109.9,107.5,67.5,1.25,104.8,103.5,MAC,2.3,-1.8,22.0,11.0,75.2,73.2,1.94,0.61,3.03,-1.77,1.26,0.1466165413533835
2019,Samford,SC,1.88,106.6,104.7,69.2,-2.24,104.6,106.8,Southern,0.7,-0.1,17.0,16.0,78.3,75.4,2.91,-2.03,3.89,-3.2,0.69,-0.200657894736842
2019,Bucknell,Pat,1.85,105.8,103.9,70.7,-3.13,103.3,106.4,Patriot,1.5,0.7,21.0,12.0,76.8,73.3,3.52,-2.93,3.61,-3.02,0.59,-0.0041118421052631
2019,Southern Illinois,MVC,1.79,104.6,102.8,65.8,-1.12,103.0,104.1,MVC,-0.2,1.6,17.0,15.0,68.6,67.0,1.56,-0.17,-2.61,4.0,1.39,-0.1396198830409357
2019,UAB,CUSA,1.7,107.1,105.4,65.2,-1.93,101.7,103.6,C-USA,0.7,-1.0,20.0,15.0,70.6,67.7,2.86,-1.52,-1.51,1.87,0.36,-0.0891148325358851
2019,Miami OH,MAC,1.62,104.8,103.2,66.3,3.13,105.7,102.5,MAC,-0.3,0.7,15.0,17.0,70.8,69.8,1.06,2.31,-1.56,2.34,0.77,0.018796992481203
2019,UTSA,CUSA,1.54,105.8,104.3,72.1,0.5,103.2,102.7,C-USA,-0.5,-1.8,17.0,15.0,77.5,75.2,2.31,0.05,5.44,-4.75,0.69,0.2055921052631579
2019,UT Arlington,SB,1.45,101.3,99.9,66.3,1.15,105.0,103.9,Sun Belt,-3.3,2.3,17.0,16.0,69.2,69.8,-0.58,0.84,-3.75,3.24,-0.5,-0.006578947368421
2019,Pepperdine,WCC,1.43,107.0,105.6,70.3,-0.19,104.1,104.3,WCC,2.1,-1.5,16.0,18.0,75.6,74.4,1.26,0.63,4.75,-3.85,0.9,-0.2659774436090225
2019,Abilene Christian,Slnd,1.35,103.4,102.0,66.1,-8.67,100.0,108.7,Southland,0.2,0.9,27.0,7.0,73.6,63.6,10.03,-7.34,-4.14,2.24,-1.91,0.375
2019,Brown,Ivy,1.24,99.6,98.4,71.1,-2.49,102.5,105.0,Ivy,-2.0,3.4,20.0,12.0,73.6,68.9,4.72,-3.29,-1.02,0.4,-0.62,-0.0921052631578947
2019,Coastal Carolina,SB,1.03,106.8,105.7,69.8,-0.98,105.2,106.2,Sun Belt,1.8,-1.3,17.0,17.0,77.7,74.1,3.56,-1.94,2.97,-3.48,-0.5,-0.0279605263157894
2019,Vanderbilt,SEC,0.81,102.2,101.4,67.3,9.34,109.3,99.9,SEC,-0.7,1.7,9.0,23.0,68.1,72.3,-4.22,7.79,0.03,3.53,3.57,-0.2768640350877193
2019,George Mason,A10,0.56,104.6,104.0,67.7,-1.58,102.3,103.8,A 10,0.1,1.1,18.0,15.0,70.1,69.4,0.76,0.08,0.22,0.62,0.84,0.4583333333333334
2019,Marshall,CUSA,0.56,106.9,106.3,74.3,-1.27,103.0,104.2,C-USA,1.7,-1.8,23.0,14.0,80.5,80.5,-0.03,-0.61,8.44,-9.08,-0.64,0.1403508771929825
2019,North Texas,CUSA,0.53,99.8,99.3,65.3,-3.97,101.1,105.1,C-USA,-1.9,3.0,21.0,12.0,69.8,62.9,6.82,-3.48,-6.36,6.11,-0.25,0.1200657894736842
2019,Eastern Michigan,MAC,0.47,103.4,103.0,62.9,4.92,107.1,102.2,MAC,-1.2,0.0,15.0,17.0,68.8,69.2,-0.31,4.43,-5.57,5.97,0.4,0.3947368421052631
2019,Charleston Southern,BSth,0.17,101.1,101.0,69.5,-3.22,103.5,106.7,Big South,-1.9,1.7,18.0,16.0,75.7,69.7,6.03,-4.19,-1.68,-0.74,-2.43,-0.1134868421052631
2019,Bradley,MVC,0.09,101.5,101.4,65.3,-1.66,102.6,104.3,MVC,-2.0,1.6,20.0,15.0,66.5,65.3,1.26,-0.9,-4.59,4.52,-0.08,0.1026315789473684
2019,Florida Atlantic,CUSA,0.03,99.9,99.9,67.4,-1.32,103.0,104.3,C-USA,-3.8,1.5,17.0,16.0,70.4,68.0,2.39,-1.76,-4.07,2.64,-1.42,-0.3355263157894737
2019,Gardner Webb,BSth,-0.04,107.8,107.8,67.4,-3.55,103.2,106.8,Big South,2.3,-0.3,23.0,12.0,77.7,70.5,7.14,-4.43,1.19,-3.8,-2.61,-0.006578947368421
2019,Nebraska Omaha,Sum,-0.2,110.2,110.4,67.9,-3.64,103.9,107.5,Summit,4.4,-4.3,21.0,11.0,78.8,76.7,2.16,-3.39,3.59,-5.91,-2.32,
2019,UNLV,MWC,-0.29,106.1,106.4,67.5,-2.28,103.1,105.4,Mountain West,2.0,-0.7,17.0,14.0,73.4,72.3,1.1,0.48,1.99,-0.41,1.58,0.0741228070175438
2019,Stony Brook,AE,-0.42,99.5,99.9,69.3,-6.81,100.2,107.0,Am. East,-2.7,3.8,24.0,9.0,71.6,66.3,5.33,-6.48,-2.66,0.56,-2.1,-0.2434210526315789
2019,North Florida,ASun,-0.69,104.1,104.8,71.9,1.59,103.9,102.4,ASUN,-0.6,-2.0,16.0,17.0,75.3,76.7,-1.39,-0.7,2.47,-5.95,-3.47,
2019,Winthrop,BSth,-0.74,107.0,107.8,72.7,-2.61,103.3,105.9,Big South,2.5,-2.6,18.0,12.0,83.3,78.6,4.7,-3.74,6.13,-9.02,-2.89,-0.1169590643274853
2019,Lehigh,Pat,-0.79,108.9,109.7,71.6,-4.34,102.3,106.6,Patriot,3.1,-2.8,20.0,11.0,80.0,77.8,2.13,-4.46,6.13,-8.47,-2.34,0.2220394736842105
2019,Hampton,BSth,-0.85,107.4,108.2,71.3,-3.87,103.0,106.9,Big South,0.7,-1.3,18.0,17.0,81.3,76.3,5.09,-5.06,5.13,-8.47,-3.34,0.3592105263157895
2019,Missouri St.,MVC,-0.85,103.1,104.0,65.4,-1.74,102.8,104.6,MVC,-0.1,-0.3,16.0,16.0,68.9,67.4,1.53,-1.03,-3.22,2.03,-1.2,0.1271929824561403
2019,UC Santa Barbara,BW,-0.86,105.3,106.1,64.7,-7.31,101.4,108.7,Big West,1.5,-0.1,22.0,10.0,73.4,66.1,7.38,-5.55,-3.31,1.7,-1.62,-0.1701127819548871
2019,Duquesne,A10,-0.9,104.6,105.5,69.8,-2.8,101.8,104.6,A 10,0.3,-0.1,19.0,13.0,73.5,72.3,1.16,-0.63,2.63,-2.1,0.53,
2019,Wake Forest,ACC,-0.93,104.4,105.3,67.6,7.92,108.3,100.4,ACC,0.3,-0.5,11.0,20.0,68.4,75.6,-7.26,8.47,0.76,0.45,1.21,-0.3618421052631578
2019,Princeton,Ivy,-1.06,98.9,100.0,67.6,0.16,104.3,104.2,Ivy,-2.6,2.2,16.0,12.0,69.6,69.7,-0.11,-0.89,-5.32,1.89,-3.43,-0.2099780701754385
2019,Sam Houston St.,Slnd,-1.09,106.1,107.2,66.3,-5.57,101.0,106.6,Southland,0.0,-1.0,21.0,12.0,75.0,69.9,5.12,-5.84,-0.98,-2.2,-3.17,-0.1249999999999999
2019,Northern Iowa,MVC,-1.15,101.5,102.7,64.4,0.29,103.1,102.8,MVC,-1.8,0.3,16.0,18.0,65.1,65.6,-0.44,0.62,-6.27,4.73,-1.54,0.078125
2019,Louisiana,SB,-1.21,106.7,107.9,72.1,-1.41,104.6,106.0,Sun Belt,1.9,-2.7,19.0,13.0,81.6,80.5,1.16,-1.51,5.77,-7.84,-2.07,-0.1140350877192982
2019,Presbyterian,BSth,-1.32,109.3,110.7,67.8,-3.96,102.8,106.8,Big South,2.6,-2.9,20.0,16.0,78.3,72.5,5.75,-5.35,1.66,-5.21,-3.56,
2019,Colorado St.,MWC,-1.39,107.6,109.0,67.1,-0.21,104.7,104.9,Mountain West,2.8,-4.4,12.0,20.0,74.8,75.2,-0.41,1.41,2.12,-2.23,-0.11,-0.2872807017543859
2019,Campbell,BSth,-1.49,108.3,109.8,65.7,-3.79,103.6,107.4,Big South,2.4,-2.5,20.0,13.0,75.6,70.5,5.06,-4.39,-1.06,-2.56,-3.62,-0.006578947368421
2019,UT Rio Grande Valley,WAC,-1.5,99.6,101.1,70.4,-2.13,102.8,104.9,WAC,-3.9,0.8,20.0,17.0,71.2,70.9,0.3,-1.61,-1.7,-0.34,-2.04,
2019,NJIT,ASun,-1.54,101.8,103.3,66.9,-4.07,102.0,106.0,ASUN,-1.7,0.9,22.0,13.0,70.6,68.6,2.03,-4.74,-4.14,0.52,-3.63,
2019,Ohio,MAC,-1.55,98.9,100.5,69.2,3.39,106.8,103.4,MAC,-3.6,1.2,14.0,17.0,70.1,73.8,-3.68,3.16,-2.08,0.24,-1.84,0.4078947368421053
2019,Green Bay,Horz,-1.56,104.9,106.5,73.2,-0.59,105.4,106.0,Horizon,0.2,-1.2,21.0,17.0,81.3,79.9,1.42,-0.36,5.85,-8.09,-2.24,-0.2052631578947368
2019,Santa Clara,WCC,-1.77,102.1,103.9,66.3,-0.65,104.4,105.0,WCC,-2.2,-0.2,16.0,15.0,68.2,70.1,-1.84,0.92,-3.17,1.26,-1.91,0.1759868421052632
2019,Oakland,Horz,-1.77,107.8,109.6,68.7,-2.07,104.9,106.9,Horizon,2.9,-3.9,16.0,17.0,76.8,76.2,0.58,-1.48,2.47,-4.73,-2.27,0.1973684210526316
2019,New Mexico,MWC,-1.85,104.1,105.9,72.8,0.26,104.3,104.0,Mountain West,-0.3,-0.6,14.0,18.0,76.3,76.7,-0.34,1.61,4.74,-5.29,-0.55,-0.5531798245614036
2019,Saint Joseph's,A10,-1.89,105.4,107.2,68.5,0.48,103.2,102.7,A 10,0.8,-1.5,14.0,19.0,70.5,72.6,-2.09,1.66,1.59,-2.02,-0.43,-0.1439144736842105
2019,Seattle,WAC,-1.99,100.8,102.8,67.2,-5.06,102.3,107.4,WAC,-1.3,-0.9,18.0,15.0,73.3,69.2,4.15,-3.85,-2.63,1.16,-1.47,
2019,IUPUI,Horz,-2.07,103.8,105.8,68.9,-3.11,103.9,107.0,Horizon,-0.9,-0.7,16.0,17.0,76.0,73.6,2.36,-3.04,-0.74,-1.98,-2.72,-0.006578947368421
2019,Purdue Fort Wayne,Sum,-2.17,106.8,109.0,71.6,-3.69,104.1,107.8,Summit,3.2,-2.7,18.0,15.0,82.7,77.5,5.21,-3.6,5.44,-8.9,-3.47,
2019,Northern Colorado,BSky,-2.27,102.6,104.9,66.5,-7.99,101.4,109.4,Big Sky,1.2,-0.6,21.0,11.0,76.6,69.7,6.91,-6.76,-3.0,-0.92,-3.92,-0.0921052631578947
2019,Hartford,AE,-2.32,108.5,110.8,66.7,-5.42,101.3,106.7,Am. East,2.3,-3.1,18.0,15.0,75.1,72.9,2.12,-4.89,0.8,-4.75,-3.95,-0.006578947368421
2019,Texas Southern,SWAC,-2.35,105.2,107.5,74.7,-6.57,99.6,106.1,SWAC,1.6,-2.7,24.0,14.0,81.6,79.2,2.47,-6.99,6.66,-12.2,-5.55,0.3925438596491228
2019,Illinois Chicago,Horz,-2.78,100.8,103.5,70.0,-2.2,104.9,107.1,Horizon,-2.3,-0.5,16.0,16.0,74.7,74.5,0.19,-1.99,-0.03,-3.13,-3.15,-0.3048245614035088
2019,Cal Baptist,WAC,-2.82,106.1,108.9,67.9,-3.47,102.4,105.9,WAC,0.4,-2.9,16.0,15.0,77.5,72.3,5.23,-4.12,1.7,-5.6,-3.89,
2019,Iona,MAAC,-2.88,106.9,109.7,70.6,-6.27,100.5,106.8,MAAC,2.4,-3.1,17.0,16.0,76.7,76.0,0.73,-5.5,2.92,-7.69,-4.78,-0.1864035087719298
2019,Mercer,SC,-3.06,103.4,106.5,66.8,1.1,106.1,105.0,Southern,-0.4,-0.7,11.0,20.0,72.5,72.5,0.06,-0.24,-2.69,-0.17,-2.86,0.375
2019,American,Pat,-3.12,102.1,105.2,66.6,-7.64,100.5,108.1,Patriot,-1.3,0.1,15.0,15.0,72.0,69.0,3.03,-7.23,-3.24,-0.95,-4.19,-0.1140350877192982
2019,Hawaii,BW,-3.12,103.7,106.8,66.3,-6.27,100.9,107.1,Big West,0.2,-2.6,18.0,13.0,72.3,68.7,3.55,-3.61,-2.07,0.77,-1.3,-0.1496710526315789
2019,North Dakota St.,Sum,-3.2,107.4,110.6,65.0,-2.85,104.8,107.6,Summit,2.2,-3.7,19.0,16.0,73.0,72.6,0.43,-2.07,-1.85,-2.16,-4.01,0.3092105263157895
2019,Richmond,A10,-3.31,107.0,110.3,65.9,-2.99,101.3,104.3,A 10,3.1,-3.6,13.0,20.0,70.1,70.7,-0.58,-0.79,-0.33,-1.04,-1.37,0.3538011695906433
2019,FIU,CUSA,-3.41,102.4,105.8,77.6,-1.01,102.1,103.1,C-USA,-1.6,-1.9,20.0,14.0,82.3,80.4,1.88,-1.45,7.04,-11.59,-4.55,-0.006578947368421
2019,Illinois St.,MVC,-3.45,101.4,104.8,66.7,-0.6,103.1,103.7,MVC,-2.0,-0.9,17.0,16.0,68.4,70.1,-1.73,0.25,-2.43,0.36,-2.06,0.0115131578947368
2019,Appalachian St.,SB,-3.53,106.2,109.7,71.6,1.03,105.3,104.3,Sun Belt,2.0,-3.8,11.0,21.0,79.9,79.3,0.56,0.1,4.56,-8.29,-3.73,-0.1578947368421052
2019,Washington St.,P12,-3.79,106.4,110.2,70.6,1.63,105.3,103.7,Pac-12,1.6,-5.3,11.0,21.0,74.8,78.7,-3.88,2.2,4.11,-5.78,-1.67,-0.3245614035087719
2019,Indiana St.,MVC,-3.99,101.4,105.4,68.9,-0.04,102.7,102.7,MVC,-2.5,-1.1,15.0,16.0,69.2,71.5,-2.32,0.62,-1.04,-1.68,-2.72,0.0307017543859649
2019,Prairie View A&M,SWAC,-4.13,102.1,106.2,71.1,-7.85,98.8,106.7,SWAC,-1.2,-1.4,22.0,13.0,75.1,72.8,2.29,-9.17,-0.86,-6.43,-7.29,-0.006578947368421
2019,Cal St. Fullerton,BW,-4.15,98.3,102.5,69.9,-1.7,103.6,105.3,Big West,-2.4,1.2,16.0,18.0,71.7,71.0,0.68,-1.14,-1.33,-1.96,-3.29,-0.1140350877192982
2019,Fairleigh Dickinson,NEC,-4.22,106.5,110.7,66.8,-8.16,99.5,107.7,NEC,1.3,-2.9,21.0,14.0,74.9,71.9,3.0,-7.24,-0.7,-5.39,-6.09,0.1763157894736842
2019,Rider,MAAC,-4.44,101.5,105.9,73.9,-7.09,100.6,107.7,MAAC,-0.7,-0.2,16.0,15.0,76.8,75.3,1.55,-6.51,2.68,-7.64,-4.96,-0.0493421052631578
